Chemin,Nom,Type,Date,URL,Dernière mise à jour,Propriétaire,Taille
Partitions 2021 2022/Ensemble Cuivres/QUATUOR DE CUIVRES/2 trp 1 trb 1 tb/PETITS/PURCELL The Queen's Funeral March and Canzona (2 pages à imprimer plusieurs fois),PURCELL The Queen's Funeral March and Canzona (2 pages à imprimer plusieurs fois), ,24/04/2022 23:09:03,https://drive.google.com/drive/folders/1bUCFK1arKX_V4MOIjbKJJaX9Z54hVktV,24/04/2022 23:09:03,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUATUOR DE CUIVRES/2 trp 1 trb 1 tb/PETITS/PURCELL The Queen's Funeral March and Canzona (2 pages à imprimer plusieurs fois)/[Free-scores.com]_purcell-henry-marche-pour-les-funa-railles-de-la-reine-63211.pdf,[Free-scores.com]_purcell-henry-marche-pour-les-funa-railles-de-la-reine-63211.pdf,application/pdf,25/04/2022 11:40:59,https://drive.google.com/file/d/1qm2V1e7YJFi66PQo7LTWvdb9jy5NxiJM/view?usp=drivesdk,21/08/2021 03:36:20,PetitesMainsSymph,24116
Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES,TRIO DE CUIVRES, ,24/04/2022 23:07:02,https://drive.google.com/drive/folders/1DB2ZVnn63xRs64q9exE84xVd80oLIh1Z,24/04/2022 23:07:02,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/PETITS,PETITS, ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1-JGkUwirkEhezIAdIMGVGWnVtN51d6of,24/04/2022 23:07:34,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS,GRANDS, ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1CWDFqNZqYD2GQPBOGYTguGYSsONPqOnR,24/04/2022 23:07:34,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS/SCHEIDT Galliard Battaglia,SCHEIDT Galliard Battaglia, ,24/04/2022 23:08:31,https://drive.google.com/drive/folders/1JL9Nto3isxqAApUVeXsrlegB2VDwb06r,24/04/2022 23:08:31,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS/SCHEIDT Galliard Battaglia/[Free-scores.com]_scheidt-samuel-galliard-battaglia-trumpet-52851.pdf,[Free-scores.com]_scheidt-samuel-galliard-battaglia-trumpet-52851.pdf,application/pdf,25/04/2022 10:46:04,https://drive.google.com/file/d/1GUMACFHcKbEuwgIER-MvGUi3gJlJtw0s/view?usp=drivesdk,21/08/2021 03:32:44,PetitesMainsSymph,19742
  Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS/SCHEIDT Galliard Battaglia/[Free-scores.com]_scheidt-samuel-galliard-battaglia-euphonium-52851.pdf,[Free-scores.com]_scheidt-samuel-galliard-battaglia-euphonium-52851.pdf,application/pdf,25/04/2022 10:46:08,https://drive.google.com/file/d/1WeBOcz07eXi91l2IOooJM358rkdq549S/view?usp=drivesdk,21/08/2021 03:32:37,PetitesMainsSymph,18035
  Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS/SCHEIDT Galliard Battaglia/[Free-scores.com]_scheidt-samuel-galliard-battaglia-horn-52851.pdf,[Free-scores.com]_scheidt-samuel-galliard-battaglia-horn-52851.pdf,application/pdf,25/04/2022 10:46:06,https://drive.google.com/file/d/165XtUNqyBwYwFWzmjpFEehlkCDLJbhiV/view?usp=drivesdk,21/08/2021 03:32:33,PetitesMainsSymph,16787
  Partitions 2021 2022/Ensemble Cuivres/TRIO DE CUIVRES/GRANDS/SCHEIDT Galliard Battaglia/[Free-scores.com]_scheidt-samuel-galliard-battaglia-52851.pdf,[Free-scores.com]_scheidt-samuel-galliard-battaglia-52851.pdf,application/pdf,25/04/2022 10:46:08,https://drive.google.com/file/d/1Cj82Bljw-EEtp_ssk8FxpUcv7m8TgwSs/view?usp=drivesdk,21/08/2021 03:32:27,PetitesMainsSymph,37450
Partitions 2021 2022/Ensemble Cuivres/OFFENBACH ensemble de cuivres,OFFENBACH ensemble de cuivres, ,24/04/2022 23:07:02,https://drive.google.com/drive/folders/1Fn4vAHyclt-n5zTsYHCUaSzthfA0oIc3,24/04/2022 23:07:02,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/OFFENBACH ensemble de cuivres/[Free-scores.com]_offenbach-jacques-tributes-off-offenbach-pour-ensemble-cuivres-xylophone-54052.pdf,[Free-scores.com]_offenbach-jacques-tributes-off-offenbach-pour-ensemble-cuivres-xylophone-54052.pdf,application/pdf,24/04/2022 23:09:54,https://drive.google.com/file/d/1TKUFzDsRjf5D79tvRI-Ltrm9TdOCDvT-/view?usp=drivesdk,21/08/2021 02:34:49,PetitesMainsSymph,24836
  Partitions 2021 2022/Ensemble Cuivres/OFFENBACH ensemble de cuivres/[Free-scores.com]_tributes-off-offenbach-pour-ensemble-cuivres-triangle-54052.pdf,[Free-scores.com]_tributes-off-offenbach-pour-ensemble-cuivres-triangle-54052.pdf,application/pdf,24/04/2022 23:09:55,https://drive.google.com/file/d/1RF54oTW2pQ9hWtJ8GjeeCQT23h5Cqn9_/view?usp=drivesdk,21/08/2021 02:34:44,PetitesMainsSymph,25500
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES,QUINTETTE DE CUIVRES, ,24/04/2022 23:07:02,https://drive.google.com/drive/folders/1FzmST0lf7Y9k0wXrLOMP3foZZJ4La8Az,24/04/2022 23:07:02,PetitesMainsSymph,0
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/TCHAIKOVSKY Album for the young (medium),TCHAIKOVSKY Album for the young (medium), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1EJyAAupzEJAUimgYaUX5BwqwA197Vevs,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/TCHAIKOVSKY Album for the young (medium)/[Free-scores.com]_tchaikovsky-piotr-ilitch-album-for-the-young-individual-parts-20330.pdf,[Free-scores.com]_tchaikovsky-piotr-ilitch-album-for-the-young-individual-parts-20330.pdf,application/pdf,25/04/2022 00:06:56,https://drive.google.com/file/d/1MXjjdAO4Q4tPRVN1_O5V2ra5N2TxaR0a/view?usp=drivesdk,21/08/2021 05:13:10,PetitesMainsSymph,556090
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/TCHAIKOVSKY Album for the young (medium)/[Free-scores.com]_tchaikovsky-piotr-ilitch-album-for-the-young-20330.pdf,[Free-scores.com]_tchaikovsky-piotr-ilitch-album-for-the-young-20330.pdf,application/pdf,25/04/2022 00:06:44,https://drive.google.com/file/d/118KxGLvvd9H0dulnjds3JK2CrJTU9SmR/view?usp=drivesdk,21/08/2021 05:13:07,PetitesMainsSymph,541647
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium),LENNON Let It Be (medium), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1Rikpy9zywcRDnLO1FkmE_kPFao3N4mPc,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium)/Tuba.pdf,Tuba.pdf,application/pdf,25/04/2022 00:05:30,https://drive.google.com/file/d/1l-_NelVZE0qkGHQNqGJZPW0wpQ7a2mfn/view?usp=drivesdk,21/08/2021 06:40:13,PetitesMainsSymph,413883
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium)/Trumpet 2.pdf,Trumpet 2.pdf,application/pdf,25/04/2022 00:05:18,https://drive.google.com/file/d/1fnqs69nPeIoG8ESIP0-aqp7Du5lp2X8J/view?usp=drivesdk,21/08/2021 06:40:11,PetitesMainsSymph,458883
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium)/Trumpet 1.pdf,Trumpet 1.pdf,application/pdf,25/04/2022 00:05:03,https://drive.google.com/file/d/1VONKWup19TM4wuOV88VgWfHbRTs0R_g4/view?usp=drivesdk,21/08/2021 06:40:08,PetitesMainsSymph,478664
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium)/Trombone.pdf,Trombone.pdf,application/pdf,25/04/2022 00:04:53,https://drive.google.com/file/d/1s3CStF-6HsKnPM3Tp-dN2JhVZcDYO-8B/view?usp=drivesdk,21/08/2021 06:40:05,PetitesMainsSymph,445096
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/LENNON Let It Be (medium)/Horn.pdf,Horn.pdf,application/pdf,25/04/2022 00:04:35,https://drive.google.com/file/d/1_vxr9nhIHeANAdI6pL23NEcWG13k2N8v/view?usp=drivesdk,21/08/2021 06:40:02,PetitesMainsSymph,495565
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens),STAR WARS (teens), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1_v0rOLQ40lYpw5oxMLPn88X3DL-1LL7k,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 Trombone.pdf,Star wars V2 bis D5 Trombone.pdf,application/pdf,25/04/2022 00:06:19,https://drive.google.com/file/d/1arNit4V4JIfp4XsYXCjAorvu894CPJTG/view?usp=drivesdk,21/08/2021 06:43:41,PetitesMainsSymph,138766
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 TR2.pdf,Star wars V2 bis D5 TR2.pdf,application/pdf,25/04/2022 00:06:15,https://drive.google.com/file/d/190GqAriuZZLQgYaoZPek6SflfbywIZlk/view?usp=drivesdk,21/08/2021 06:43:38,PetitesMainsSymph,148445
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 TR1.pdf,Star wars V2 bis D5 TR1.pdf,application/pdf,25/04/2022 00:06:09,https://drive.google.com/file/d/1N-G1IalrtG9Cdz-G6Fz2R7VqTZtsn3Zs/view?usp=drivesdk,21/08/2021 06:43:35,PetitesMainsSymph,149126
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 Score.pdf,Star wars V2 bis D5 Score.pdf,application/pdf,25/04/2022 00:06:07,https://drive.google.com/file/d/1esuqXIeETuA0OFy0jUFoeSZHzgZMVT9X/view?usp=drivesdk,21/08/2021 06:43:33,PetitesMainsSymph,609915
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 Euphonium.pdf,Star wars V2 bis D5 Euphonium.pdf,application/pdf,25/04/2022 00:05:51,https://drive.google.com/file/d/13GFxiF-v3Yu66rAnMgVymY1qGcnqEeOC/view?usp=drivesdk,21/08/2021 06:43:29,PetitesMainsSymph,159208
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/STAR WARS (teens)/Star wars V2 bis D5 Cor.pdf,Star wars V2 bis D5 Cor.pdf,application/pdf,25/04/2022 00:05:47,https://drive.google.com/file/d/10dDFDRqkd-h7SG6joLVUqNQ8ZQ8Y5YiR/view?usp=drivesdk,21/08/2021 06:43:27,PetitesMainsSymph,145655
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium),KAWADA Catch The Spirit (medium), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1a1CYEoEN2eG7ympnIx-7221RbMoeWkkf,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Tuba.pdf,Tuba.pdf,application/pdf,25/04/2022 00:38:48,https://drive.google.com/file/d/1aFAwcu4FWAyZikRo4G2iewBiS4XTxH_R/view?usp=drivesdk,21/08/2021 06:39:07,PetitesMainsSymph,1185100
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Trumpet2.pdf,Trumpet2.pdf,application/pdf,25/04/2022 00:38:20,https://drive.google.com/file/d/1vdhSFbuCW_fj5T1wagMJfDZIQrqtqxrb/view?usp=drivesdk,21/08/2021 06:39:03,PetitesMainsSymph,1088348
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Trumpet1.pdf,Trumpet1.pdf,application/pdf,25/04/2022 00:37:52,https://drive.google.com/file/d/1moItYofftvz0FISFHhBIVY0E73wqFPkM/view?usp=drivesdk,21/08/2021 06:39:01,PetitesMainsSymph,1155722
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Trombone.pdf,Trombone.pdf,application/pdf,25/04/2022 00:37:15,https://drive.google.com/file/d/1ld2vjxh9rQXjkXyj0QSoNKvmQn-y2qVR/view?usp=drivesdk,21/08/2021 06:38:59,PetitesMainsSymph,1284533
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Score.pdf,Score.pdf,application/pdf,25/04/2022 00:08:53,https://drive.google.com/file/d/1a5zES6TeSO9uIbENLDkM734652jEH0yM/view?usp=drivesdk,21/08/2021 06:38:56,PetitesMainsSymph,4544730
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/KAWADA Catch The Spirit (medium)/Horn.pdf,Horn.pdf,application/pdf,25/04/2022 00:07:14,https://drive.google.com/file/d/1zlWDhO8YiN7MmWSMlKe3_BdfUo7PB2ZR/view?usp=drivesdk,21/08/2021 06:38:48,PetitesMainsSymph,1260996
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium),SUPERMAN (medium), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1duk-DT-I-0C73Q-TmPOWyB0j8DaMGINf,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium)/Superman Tpt2.pdf,Superman Tpt2.pdf,application/pdf,25/04/2022 00:06:29,https://drive.google.com/file/d/1mts9puRXJfL8qcPVHDXsFehcsVKEiy7m/view?usp=drivesdk,21/08/2021 06:42:23,PetitesMainsSymph,65699
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium)/Superman Tpt1.pdf,Superman Tpt1.pdf,application/pdf,25/04/2022 00:06:27,https://drive.google.com/file/d/1SRjNGrcnAy0HSEwJsF8u_v_4zOE3zO3B/view?usp=drivesdk,21/08/2021 06:42:20,PetitesMainsSymph,67943
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium)/Superman Tbn.pdf,Superman Tbn.pdf,application/pdf,25/04/2022 00:06:26,https://drive.google.com/file/d/1Z_Wuj_ha_z1Wbj_D7jx4X1QSwoJrIBzz/view?usp=drivesdk,21/08/2021 06:42:15,PetitesMainsSymph,75765
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium)/Superman Tba.pdf,Superman Tba.pdf,application/pdf,25/04/2022 00:06:23,https://drive.google.com/file/d/1AHbNWVoW9RFt2uuNF8MmZEU2YcU3Ks90/view?usp=drivesdk,21/08/2021 06:42:12,PetitesMainsSymph,77191
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SUPERMAN (medium)/Superman Hrn.pdf,Superman Hrn.pdf,application/pdf,25/04/2022 00:06:22,https://drive.google.com/file/d/1eaUbV_pUkjkARvfVRUSvHe3UFBUz_-eO/view?usp=drivesdk,21/08/2021 06:42:07,PetitesMainsSymph,75967
Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SATIE Gymnopédie (facile),SATIE Gymnopédie (facile), ,24/04/2022 23:07:34,https://drive.google.com/drive/folders/1rAylSUG_rUTFmwb-caaDyYjxFa4xyM1P,24/04/2022 23:07:34,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SATIE Gymnopédie (facile)/Gymnopedie_b5_parts.pdf,Gymnopedie_b5_parts.pdf,application/pdf,25/04/2022 00:05:40,https://drive.google.com/file/d/1K9D9q0KH2MAYTU63xvwL3kBjCkgM4AbZ/view?usp=drivesdk,21/08/2021 05:47:12,PetitesMainsSymph,481594
  Partitions 2021 2022/Ensemble Cuivres/QUINTETTE DE CUIVRES/SATIE Gymnopédie (facile)/Gymnopedie_b5_score.pdf,Gymnopedie_b5_score.pdf,application/pdf,25/04/2022 00:05:42,https://drive.google.com/file/d/1b2B8dCvMVva6n8S3SVHHWOLvrPQL-vRg/view?usp=drivesdk,21/08/2021 05:46:16,PetitesMainsSymph,138252
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets,Trombone Quartets, ,24/04/2022 23:07:02,https://drive.google.com/drive/folders/1Nr3bQBZBbRoahQhF4SlDxqC_0eDRNerW,24/04/2022 23:07:02,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/ideas for quartet project.txt,ideas for quartet project.txt,text/plain,24/04/2022 23:13:22,https://drive.google.com/file/d/17RFwhq442KdLpVc3MrMuN4PDS6seWAWi/view?usp=drivesdk,21/08/2021 02:54:32,PetitesMainsSymph,964
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Unknown,Unknown, ,24/04/2022 23:08:18,https://drive.google.com/drive/folders/15aVKaAgTvR-P9Fv-WzoYGK92IT84YYJ1,24/04/2022 23:08:18,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Unknown/Gloria.pdf,Gloria.pdf,application/pdf,25/04/2022 10:25:10,https://drive.google.com/file/d/1XtXB0dp6h9FPfBx11NcO8WlIBmwomj1h/view?usp=drivesdk,21/08/2021 02:54:47,PetitesMainsSymph,224714
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward,Ward, ,24/04/2022 23:08:18,https://drive.google.com/drive/folders/1TQAeirrnr6N5zLuW-iQHlrajejKkzlFg,24/04/2022 23:08:18,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/America_Ward.pdf,America_Ward.pdf,application/pdf,25/04/2022 10:27:05,https://drive.google.com/file/d/1cpJDYl-QcehK35w3VQG6Ji5L5e42YZtX/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,183974
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/AmericaTheBeaut,AmericaTheBeaut, ,24/04/2022 23:09:01,https://drive.google.com/drive/folders/1C2pHaWdQx7dcoSXWVyq0iSsDzU3pLmJV,24/04/2022 23:09:01,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/AmericaTheBeaut/America-tbn3.pdf,America-tbn3.pdf,application/pdf,25/04/2022 11:38:04,https://drive.google.com/file/d/1-8J8oai8NzxRJA_WFTynJ4EUH5Q3hyYk/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,797907
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/AmericaTheBeaut/America-tbn4.pdf,America-tbn4.pdf,application/pdf,25/04/2022 11:38:57,https://drive.google.com/file/d/12t2dnYSG9lgEE-Y7zkt753saJ7eMaeTI/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,775405
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/AmericaTheBeaut/America-tbn1.pdf,America-tbn1.pdf,application/pdf,25/04/2022 11:37:17,https://drive.google.com/file/d/1BchjEsXJrOzT6AK8w4Ju_ic7dRKve7b1/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,728924
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Ward/AmericaTheBeaut/America-tbn2.pdf,America-tbn2.pdf,application/pdf,25/04/2022 11:39:15,https://drive.google.com/file/d/1XUGfFKeUmxGjl4K3dH1fAB_W0y7b8okQ/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,790220
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize,Various and to organize, ,24/04/2022 23:08:18,https://drive.google.com/drive/folders/1hCdj7YGW0xg2xtNTimQS5AWhgiMVew29,24/04/2022 23:08:18,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/German Hymns.pdf,German Hymns.pdf,application/pdf,25/04/2022 10:26:56,https://drive.google.com/file/d/17TD17f2EPXuSy8fCNwyLptUvkv16ew9z/view?usp=drivesdk,21/08/2021 02:54:42,PetitesMainsSymph,610690
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/Roger Vaughn Arrangments.pdf,Roger Vaughn Arrangments.pdf,application/pdf,25/04/2022 10:26:07,https://drive.google.com/file/d/1FeBsN1rkechAja8Dj5SMl2LHjw-x-_tu/view?usp=drivesdk,21/08/2021 02:54:42,PetitesMainsSymph,365444
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/Teresita_Wilson.pdf,Teresita_Wilson.pdf,application/pdf,25/04/2022 10:25:21,https://drive.google.com/file/d/1J_o1JZz7W2cERZBGAYcyM7Gtys4x-iPh/view?usp=drivesdk,21/08/2021 02:54:42,PetitesMainsSymph,209589
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/Quartet_Chorales_Luther_Neander.pdf,Quartet_Chorales_Luther_Neander.pdf,application/pdf,25/04/2022 10:25:16,https://drive.google.com/file/d/1pDRzW_smLWPgvraUHFZMj_i-nbuI6Iax/view?usp=drivesdk,21/08/2021 02:54:42,PetitesMainsSymph,208069
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet,MarioBrosQuartet, ,24/04/2022 23:09:01,https://drive.google.com/drive/folders/16pcU-g9E4g-pTs61eNE_D3GrzYJkn6Az,24/04/2022 23:09:01,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/mario4tbones2.MUS,mario4tbones2.MUS,application/octet-stream,25/04/2022 11:35:19,https://drive.google.com/file/d/12Mr60xXc2mz7nBPHKJN_doW5D2FXab_R/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,51848
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/bone2.mus,bone2.mus,application/octet-stream,25/04/2022 11:35:01,https://drive.google.com/file/d/1EFp9y1cOJeBKy0GxHnNqWm91NDdLyuVo/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,13889
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/bone3.mus,bone3.mus,application/octet-stream,25/04/2022 11:35:17,https://drive.google.com/file/d/1HGnqciz9BSo0oKar1sIgEZceNo7if-KH/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,12510
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/bone4.mus,bone4.mus,application/octet-stream,25/04/2022 11:35:17,https://drive.google.com/file/d/1QtB85d7NfM43PpNOjQMZFk6URbnaz0bP/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,12838
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/bone1.mus,bone1.mus,application/octet-stream,25/04/2022 11:35:01,https://drive.google.com/file/d/1xH8xzQg8Dfw8fdsrW_dDiL-r4SpeZbZF/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,13628
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/MarioBrosQuartet/bone2.mus copy,bone2.mus copy,application/octet-stream,25/04/2022 11:35:02,https://drive.google.com/file/d/1yTf9YauIZvXQXEIngUiUwJ4YxvYPycoG/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,13889
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails,HappyTrails, ,24/04/2022 23:09:01,https://drive.google.com/drive/folders/1IN1-RZL2nSDlKlEX0kbCOdPx-TTq3gDN,24/04/2022 23:09:01,PetitesMainsSymph,0
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htTrombone 3.mus,htTrombone 3.mus,application/octet-stream,25/04/2022 11:35:13,https://drive.google.com/file/d/12PnePQcheVMNcUjFTkq4fls0ab2CZT5R/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,65899
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htGuitar.mus,htGuitar.mus,application/octet-stream,25/04/2022 11:35:05,https://drive.google.com/file/d/12fU1w_zbdWlZGfw6d9bRsvx3XSGd_zK1/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,66552
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htBass.mus,htBass.mus,application/octet-stream,25/04/2022 11:35:04,https://drive.google.com/file/d/1CCbHhKCuBWIxlfo-IXyvZl9caKydaI-W/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,68094
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htBass Trombone.mus,htBass Trombone.mus,application/octet-stream,25/04/2022 11:35:01,https://drive.google.com/file/d/1O-hCM1QZdJbAxF2eMlide1Ez1kEkv-iB/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,65147
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/happytrails.mus,happytrails.mus,application/octet-stream,25/04/2022 11:33:01,https://drive.google.com/file/d/1TFirPfBSTRL8Qo9b0eAG-JW-CAQKd_i6/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,94323
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htTrombone 1.mus,htTrombone 1.mus,application/octet-stream,25/04/2022 11:35:10,https://drive.google.com/file/d/1jik4I3QcyxdQGtVeGYU8WLe6VHOe5vP7/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,67372
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htguitarbass.mus,htguitarbass.mus,application/octet-stream,25/04/2022 11:35:08,https://drive.google.com/file/d/1mrMic-sP0MbrB_8uEYyit--913A11SWC/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,74289
  Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/HappyTrails/htTrombone 2.mus,htTrombone 2.mus,application/octet-stream,25/04/2022 11:35:12,https://drive.google.com/file/d/1t2J7f_qmin82BA4QS4_2NPsT16pqijvK/view?usp=drivesdk,21/08/2021 02:54:43,PetitesMainsSymph,65981
Partitions 2021 2022/Ensemble Cuivres/Trombone Quartets/Various and to organize/StarSpangled,StarSpangled, ,24/04/2022 23:09:01,https://drive.google.com/drive/folders/1M-Zi0YGA7IF9ML1ggEbYm9NvtrtZeD0p,24/04/2022 23:09:01,PetitesMainsSymph,0
